img_name,origin_country,variety,processing_method,defect_class
peru-caturra-washed-normal-1-1.png,peru,caturra,washed,normal
peru-caturra-washed-normal-15-7.png,peru,caturra,washed,normal
peru-caturra-washed-normal-17-5.png,peru,caturra,washed,normal
peru-caturra-washed-normal-3-3.png,peru,caturra,washed,normal
peru-caturra-washed-normal-3-22.png,peru,caturra,washed,normal
peru-caturra-washed-normal-17-22.png,peru,caturra,washed,normal
peru-caturra-washed-normal-4-17.png,peru,caturra,washed,normal
peru-caturra-washed-normal-10-17.png,peru,caturra,washed,normal
peru-caturra-washed-normal-4-2.png,peru,caturra,washed,normal
peru-caturra-washed-normal-10-4.png,peru,caturra,washed,normal
peru-caturra-washed-normal-13-21.png,peru,caturra,washed,normal
peru-caturra-washed-normal-9-18.png,peru,caturra,washed,normal
peru-caturra-washed-normal-7-21.png,peru,caturra,washed,normal
peru-caturra-washed-normal-14-14.png,peru,caturra,washed,normal
peru-caturra-washed-normal-9-24.png,peru,caturra,washed,normal
peru-caturra-washed-normal-0-14.png,peru,caturra,washed,normal
peru-caturra-washed-normal-12-6.png,peru,caturra,washed,normal
peru-caturra-washed-normal-6-0.png,peru,caturra,washed,normal
peru-caturra-washed-normal-11-24.png,peru,caturra,washed,normal
peru-caturra-washed-normal-18-14.png,peru,caturra,washed,normal
peru-caturra-washed-normal-5-24.png,peru,caturra,washed,normal
peru-caturra-washed-normal-11-18.png,peru,caturra,washed,normal
peru-caturra-washed-normal-16-11.png,peru,caturra,washed,normal
peru-caturra-washed-normal-2-11.png,peru,caturra,washed,normal
peru-caturra-washed-normal-5-18.png,peru,caturra,washed,normal
peru-caturra-washed-normal-14-0.png,peru,caturra,washed,normal
peru-caturra-washed-normal-0-6.png,peru,caturra,washed,normal
peru-caturra-washed-normal-2-4.png,peru,caturra,washed,normal
peru-caturra-washed-normal-16-2.png,peru,caturra,washed,normal
peru-caturra-washed-normal-16-3.png,peru,caturra,washed,normal
peru-caturra-washed-normal-2-5.png,peru,caturra,washed,normal
peru-caturra-washed-normal-0-7.png,peru,caturra,washed,normal
peru-caturra-washed-normal-14-1.png,peru,caturra,washed,normal
peru-caturra-washed-normal-2-10.png,peru,caturra,washed,normal
peru-caturra-washed-normal-5-19.png,peru,caturra,washed,normal
peru-caturra-washed-normal-11-19.png,peru,caturra,washed,normal
peru-caturra-washed-normal-16-10.png,peru,caturra,washed,normal
peru-caturra-washed-normal-18-15.png,peru,caturra,washed,normal
peru-caturra-washed-normal-5-25.png,peru,caturra,washed,normal
peru-caturra-washed-normal-6-1.png,peru,caturra,washed,normal
peru-caturra-washed-normal-12-7.png,peru,caturra,washed,normal
peru-caturra-washed-normal-0-15.png,peru,caturra,washed,normal
peru-caturra-washed-normal-14-15.png,peru,caturra,washed,normal
peru-caturra-washed-normal-7-20.png,peru,caturra,washed,normal
peru-caturra-washed-normal-9-19.png,peru,caturra,washed,normal
peru-caturra-washed-normal-13-20.png,peru,caturra,washed,normal
peru-caturra-washed-normal-10-5.png,peru,caturra,washed,normal
peru-caturra-washed-normal-4-3.png,peru,caturra,washed,normal
peru-caturra-washed-normal-4-1.png,peru,caturra,washed,normal
peru-caturra-washed-normal-10-7.png,peru,caturra,washed,normal
peru-caturra-washed-normal-7-22.png,peru,caturra,washed,normal
peru-caturra-washed-normal-13-22.png,peru,caturra,washed,normal
peru-caturra-washed-normal-0-17.png,peru,caturra,washed,normal
peru-caturra-washed-normal-14-17.png,peru,caturra,washed,normal
peru-caturra-washed-normal-12-5.png,peru,caturra,washed,normal
peru-caturra-washed-normal-6-3.png,peru,caturra,washed,normal
peru-caturra-washed-normal-18-17.png,peru,caturra,washed,normal
peru-caturra-washed-normal-2-12.png,peru,caturra,washed,normal
peru-caturra-washed-normal-16-12.png,peru,caturra,washed,normal
peru-caturra-washed-normal-14-3.png,peru,caturra,washed,normal
peru-caturra-washed-normal-0-5.png,peru,caturra,washed,normal
peru-caturra-washed-normal-2-7.png,peru,caturra,washed,normal
peru-caturra-washed-normal-16-1.png,peru,caturra,washed,normal
peru-caturra-washed-normal-16-0.png,peru,caturra,washed,normal
peru-caturra-washed-normal-2-6.png,peru,caturra,washed,normal
peru-caturra-washed-normal-0-4.png,peru,caturra,washed,normal
peru-caturra-washed-normal-14-2.png,peru,caturra,washed,normal
peru-caturra-washed-normal-16-13.png,peru,caturra,washed,normal
peru-caturra-washed-normal-2-13.png,peru,caturra,washed,normal
peru-caturra-washed-normal-18-16.png,peru,caturra,washed,normal
peru-caturra-washed-normal-6-2.png,peru,caturra,washed,normal
peru-caturra-washed-normal-12-4.png,peru,caturra,washed,normal
peru-caturra-washed-normal-14-16.png,peru,caturra,washed,normal
peru-caturra-washed-normal-0-16.png,peru,caturra,washed,normal
peru-caturra-washed-normal-13-23.png,peru,caturra,washed,normal
peru-caturra-washed-normal-7-23.png,peru,caturra,washed,normal
peru-caturra-washed-normal-10-6.png,peru,caturra,washed,normal
peru-caturra-washed-normal-4-0.png,peru,caturra,washed,normal
peru-caturra-washed-normal-4-4.png,peru,caturra,washed,normal
peru-caturra-washed-normal-10-2.png,peru,caturra,washed,normal
peru-caturra-washed-normal-8-9.png,peru,caturra,washed,normal
peru-caturra-washed-normal-0-12.png,peru,caturra,washed,normal
peru-caturra-washed-normal-14-12.png,peru,caturra,washed,normal
peru-caturra-washed-normal-9-22.png,peru,caturra,washed,normal
peru-caturra-washed-normal-12-0.png,peru,caturra,washed,normal
peru-caturra-washed-normal-6-6.png,peru,caturra,washed,normal
peru-caturra-washed-normal-2-17.png,peru,caturra,washed,normal
peru-caturra-washed-normal-16-17.png,peru,caturra,washed,normal
peru-caturra-washed-normal-18-12.png,peru,caturra,washed,normal
peru-caturra-washed-normal-5-22.png,peru,caturra,washed,normal
peru-caturra-washed-normal-11-22.png,peru,caturra,washed,normal
peru-caturra-washed-normal-14-6.png,peru,caturra,washed,normal
peru-caturra-washed-normal-0-0.png,peru,caturra,washed,normal
peru-caturra-washed-normal-2-2.png,peru,caturra,washed,normal
peru-caturra-washed-normal-16-4.png,peru,caturra,washed,normal
peru-caturra-washed-normal-16-5.png,peru,caturra,washed,normal
peru-caturra-washed-normal-2-3.png,peru,caturra,washed,normal
peru-caturra-washed-normal-0-1.png,peru,caturra,washed,normal
peru-caturra-washed-normal-14-7.png,peru,caturra,washed,normal
peru-caturra-washed-normal-11-23.png,peru,caturra,washed,normal
peru-caturra-washed-normal-18-13.png,peru,caturra,washed,normal
peru-caturra-washed-normal-5-23.png,peru,caturra,washed,normal
peru-caturra-washed-normal-16-16.png,peru,caturra,washed,normal
peru-caturra-washed-normal-2-16.png,peru,caturra,washed,normal
peru-caturra-washed-normal-6-7.png,peru,caturra,washed,normal
peru-caturra-washed-normal-12-1.png,peru,caturra,washed,normal
peru-caturra-washed-normal-14-13.png,peru,caturra,washed,normal
peru-caturra-washed-normal-9-23.png,peru,caturra,washed,normal
peru-caturra-washed-normal-8-8.png,peru,caturra,washed,normal
peru-caturra-washed-normal-0-13.png,peru,caturra,washed,normal
peru-caturra-washed-normal-10-3.png,peru,caturra,washed,normal
peru-caturra-washed-normal-4-5.png,peru,caturra,washed,normal
peru-caturra-washed-normal-4-7.png,peru,caturra,washed,normal
peru-caturra-washed-normal-10-1.png,peru,caturra,washed,normal
peru-caturra-washed-normal-9-21.png,peru,caturra,washed,normal
peru-caturra-washed-normal-13-18.png,peru,caturra,washed,normal
peru-caturra-washed-normal-14-11.png,peru,caturra,washed,normal
peru-caturra-washed-normal-0-11.png,peru,caturra,washed,normal
peru-caturra-washed-normal-7-18.png,peru,caturra,washed,normal
peru-caturra-washed-normal-13-24.png,peru,caturra,washed,normal
peru-caturra-washed-normal-7-24.png,peru,caturra,washed,normal
peru-caturra-washed-normal-12-3.png,peru,caturra,washed,normal
peru-caturra-washed-normal-6-5.png,peru,caturra,washed,normal
peru-caturra-washed-normal-16-14.png,peru,caturra,washed,normal
peru-caturra-washed-normal-2-14.png,peru,caturra,washed,normal
peru-caturra-washed-normal-11-21.png,peru,caturra,washed,normal
peru-caturra-washed-normal-5-21.png,peru,caturra,washed,normal
peru-caturra-washed-normal-18-11.png,peru,caturra,washed,normal
peru-caturra-washed-normal-14-5.png,peru,caturra,washed,normal
peru-caturra-washed-normal-0-3.png,peru,caturra,washed,normal
peru-caturra-washed-normal-18-8.png,peru,caturra,washed,normal
peru-caturra-washed-normal-2-1.png,peru,caturra,washed,normal
peru-caturra-washed-normal-16-7.png,peru,caturra,washed,normal
peru-caturra-washed-normal-16-6.png,peru,caturra,washed,normal
peru-caturra-washed-normal-2-0.png,peru,caturra,washed,normal
peru-caturra-washed-normal-18-9.png,peru,caturra,washed,normal
peru-caturra-washed-normal-0-2.png,peru,caturra,washed,normal
peru-caturra-washed-normal-14-4.png,peru,caturra,washed,normal
peru-caturra-washed-normal-5-20.png,peru,caturra,washed,normal
peru-caturra-washed-normal-18-10.png,peru,caturra,washed,normal
peru-caturra-washed-normal-11-20.png,peru,caturra,washed,normal
peru-caturra-washed-normal-2-15.png,peru,caturra,washed,normal
peru-caturra-washed-normal-16-15.png,peru,caturra,washed,normal
peru-caturra-washed-normal-6-4.png,peru,caturra,washed,normal
peru-caturra-washed-normal-12-2.png,peru,caturra,washed,normal
peru-caturra-washed-normal-0-10.png,peru,caturra,washed,normal
peru-caturra-washed-normal-7-19.png,peru,caturra,washed,normal
peru-caturra-washed-normal-13-19.png,peru,caturra,washed,normal
peru-caturra-washed-normal-9-20.png,peru,caturra,washed,normal
peru-caturra-washed-normal-14-10.png,peru,caturra,washed,normal
peru-caturra-washed-normal-10-0.png,peru,caturra,washed,normal
peru-caturra-washed-normal-4-6.png,peru,caturra,washed,normal
peru-caturra-washed-normal-8-6.png,peru,caturra,washed,normal
peru-caturra-washed-normal-7-14.png,peru,caturra,washed,normal
peru-caturra-washed-normal-13-14.png,peru,caturra,washed,normal
peru-caturra-washed-normal-0-21.png,peru,caturra,washed,normal
peru-caturra-washed-normal-9-11.png,peru,caturra,washed,normal
peru-caturra-washed-normal-14-21.png,peru,caturra,washed,normal
peru-caturra-washed-normal-6-9.png,peru,caturra,washed,normal
peru-caturra-washed-normal-5-11.png,peru,caturra,washed,normal
peru-caturra-washed-normal-18-21.png,peru,caturra,washed,normal
peru-caturra-washed-normal-2-18.png,peru,caturra,washed,normal
peru-caturra-washed-normal-16-18.png,peru,caturra,washed,normal
peru-caturra-washed-normal-11-11.png,peru,caturra,washed,normal
peru-caturra-washed-normal-2-24.png,peru,caturra,washed,normal
peru-caturra-washed-normal-16-24.png,peru,caturra,washed,normal
peru-caturra-washed-normal-14-9.png,peru,caturra,washed,normal
peru-caturra-washed-normal-18-4.png,peru,caturra,washed,normal
peru-caturra-washed-normal-18-5.png,peru,caturra,washed,normal
peru-caturra-washed-normal-14-8.png,peru,caturra,washed,normal
peru-caturra-washed-normal-16-19.png,peru,caturra,washed,normal
peru-caturra-washed-normal-11-10.png,peru,caturra,washed,normal
peru-caturra-washed-normal-5-10.png,peru,caturra,washed,normal
peru-caturra-washed-normal-2-19.png,peru,caturra,washed,normal
peru-caturra-washed-normal-18-20.png,peru,caturra,washed,normal
peru-caturra-washed-normal-6-8.png,peru,caturra,washed,normal
peru-caturra-washed-normal-9-10.png,peru,caturra,washed,normal
peru-caturra-washed-normal-14-20.png,peru,caturra,washed,normal
peru-caturra-washed-normal-0-20.png,peru,caturra,washed,normal
peru-caturra-washed-normal-13-15.png,peru,caturra,washed,normal
peru-caturra-washed-normal-7-15.png,peru,caturra,washed,normal
peru-caturra-washed-normal-8-7.png,peru,caturra,washed,normal
peru-caturra-washed-normal-4-8.png,peru,caturra,washed,normal
peru-caturra-washed-normal-13-17.png,peru,caturra,washed,normal
peru-caturra-washed-normal-8-5.png,peru,caturra,washed,normal
peru-caturra-washed-normal-7-17.png,peru,caturra,washed,normal
peru-caturra-washed-normal-14-22.png,peru,caturra,washed,normal
peru-caturra-washed-normal-9-12.png,peru,caturra,washed,normal
peru-caturra-washed-normal-0-22.png,peru,caturra,washed,normal
peru-caturra-washed-normal-11-12.png,peru,caturra,washed,normal
peru-caturra-washed-normal-18-22.png,peru,caturra,washed,normal
peru-caturra-washed-normal-5-12.png,peru,caturra,washed,normal
peru-caturra-washed-normal-18-7.png,peru,caturra,washed,normal
peru-caturra-washed-normal-16-8.png,peru,caturra,washed,normal
peru-caturra-washed-normal-16-9.png,peru,caturra,washed,normal
peru-caturra-washed-normal-18-6.png,peru,caturra,washed,normal
peru-caturra-washed-normal-18-23.png,peru,caturra,washed,normal
peru-caturra-washed-normal-5-13.png,peru,caturra,washed,normal
peru-caturra-washed-normal-11-13.png,peru,caturra,washed,normal
peru-caturra-washed-normal-0-23.png,peru,caturra,washed,normal
peru-caturra-washed-normal-14-23.png,peru,caturra,washed,normal
peru-caturra-washed-normal-9-13.png,peru,caturra,washed,normal
peru-caturra-washed-normal-7-16.png,peru,caturra,washed,normal
peru-caturra-washed-normal-8-4.png,peru,caturra,washed,normal
peru-caturra-washed-normal-13-16.png,peru,caturra,washed,normal
peru-caturra-washed-normal-4-9.png,peru,caturra,washed,normal
peru-caturra-washed-normal-9-17.png,peru,caturra,washed,normal
peru-caturra-washed-normal-13-12.png,peru,caturra,washed,normal
peru-caturra-washed-normal-8-0.png,peru,caturra,washed,normal
peru-caturra-washed-normal-7-12.png,peru,caturra,washed,normal
peru-caturra-washed-normal-12-9.png,peru,caturra,washed,normal
peru-caturra-washed-normal-16-22.png,peru,caturra,washed,normal
peru-caturra-washed-normal-2-22.png,peru,caturra,washed,normal
peru-caturra-washed-normal-11-17.png,peru,caturra,washed,normal
peru-caturra-washed-normal-5-17.png,peru,caturra,washed,normal
peru-caturra-washed-normal-0-9.png,peru,caturra,washed,normal
peru-caturra-washed-normal-18-2.png,peru,caturra,washed,normal
peru-caturra-washed-normal-18-3.png,peru,caturra,washed,normal
peru-caturra-washed-normal-0-8.png,peru,caturra,washed,normal
peru-caturra-washed-normal-5-16.png,peru,caturra,washed,normal
peru-caturra-washed-normal-11-16.png,peru,caturra,washed,normal
peru-caturra-washed-normal-2-23.png,peru,caturra,washed,normal
peru-caturra-washed-normal-16-23.png,peru,caturra,washed,normal
peru-caturra-washed-normal-12-8.png,peru,caturra,washed,normal
peru-caturra-washed-normal-7-13.png,peru,caturra,washed,normal
peru-caturra-washed-normal-8-1.png,peru,caturra,washed,normal
peru-caturra-washed-normal-13-13.png,peru,caturra,washed,normal
peru-caturra-washed-normal-9-16.png,peru,caturra,washed,normal
peru-caturra-washed-normal-10-8.png,peru,caturra,washed,normal
peru-caturra-washed-normal-0-24.png,peru,caturra,washed,normal
peru-caturra-washed-normal-14-24.png,peru,caturra,washed,normal
peru-caturra-washed-normal-9-14.png,peru,caturra,washed,normal
peru-caturra-washed-normal-8-3.png,peru,caturra,washed,normal
peru-caturra-washed-normal-7-11.png,peru,caturra,washed,normal
peru-caturra-washed-normal-0-18.png,peru,caturra,washed,normal
peru-caturra-washed-normal-14-18.png,peru,caturra,washed,normal
peru-caturra-washed-normal-13-11.png,peru,caturra,washed,normal
peru-caturra-washed-normal-2-21.png,peru,caturra,washed,normal
peru-caturra-washed-normal-18-18.png,peru,caturra,washed,normal
peru-caturra-washed-normal-16-21.png,peru,caturra,washed,normal
peru-caturra-washed-normal-18-24.png,peru,caturra,washed,normal
peru-caturra-washed-normal-5-14.png,peru,caturra,washed,normal
peru-caturra-washed-normal-11-14.png,peru,caturra,washed,normal
peru-caturra-washed-normal-18-1.png,peru,caturra,washed,normal
peru-caturra-washed-normal-2-8.png,peru,caturra,washed,normal
peru-caturra-washed-normal-2-9.png,peru,caturra,washed,normal
peru-caturra-washed-normal-18-0.png,peru,caturra,washed,normal
peru-caturra-washed-normal-11-15.png,peru,caturra,washed,normal
peru-caturra-washed-normal-5-15.png,peru,caturra,washed,normal
peru-caturra-washed-normal-16-20.png,peru,caturra,washed,normal
peru-caturra-washed-normal-18-19.png,peru,caturra,washed,normal
peru-caturra-washed-normal-2-20.png,peru,caturra,washed,normal
peru-caturra-washed-normal-14-19.png,peru,caturra,washed,normal
peru-caturra-washed-normal-13-10.png,peru,caturra,washed,normal
peru-caturra-washed-normal-7-10.png,peru,caturra,washed,normal
peru-caturra-washed-normal-8-2.png,peru,caturra,washed,normal
peru-caturra-washed-normal-0-19.png,peru,caturra,washed,normal
peru-caturra-washed-normal-9-15.png,peru,caturra,washed,normal
peru-caturra-washed-normal-10-9.png,peru,caturra,washed,normal
peru-caturra-washed-normal-19-7.png,peru,caturra,washed,normal
peru-caturra-washed-normal-3-13.png,peru,caturra,washed,normal
peru-caturra-washed-normal-17-13.png,peru,caturra,washed,normal
peru-caturra-washed-normal-19-16.png,peru,caturra,washed,normal
peru-caturra-washed-normal-17-8.png,peru,caturra,washed,normal
peru-caturra-washed-normal-9-5.png,peru,caturra,washed,normal
peru-caturra-washed-normal-1-16.png,peru,caturra,washed,normal
peru-caturra-washed-normal-15-16.png,peru,caturra,washed,normal
peru-caturra-washed-normal-6-23.png,peru,caturra,washed,normal
peru-caturra-washed-normal-12-23.png,peru,caturra,washed,normal
peru-caturra-washed-normal-5-8.png,peru,caturra,washed,normal
peru-caturra-washed-normal-5-9.png,peru,caturra,washed,normal
peru-caturra-washed-normal-12-22.png,peru,caturra,washed,normal
peru-caturra-washed-normal-6-22.png,peru,caturra,washed,normal
peru-caturra-washed-normal-15-17.png,peru,caturra,washed,normal
peru-caturra-washed-normal-1-17.png,peru,caturra,washed,normal
peru-caturra-washed-normal-9-4.png,peru,caturra,washed,normal
peru-caturra-washed-normal-17-9.png,peru,caturra,washed,normal
peru-caturra-washed-normal-19-17.png,peru,caturra,washed,normal
peru-caturra-washed-normal-17-12.png,peru,caturra,washed,normal
peru-caturra-washed-normal-19-6.png,peru,caturra,washed,normal
peru-caturra-washed-normal-3-12.png,peru,caturra,washed,normal
peru-caturra-washed-normal-10-19.png,peru,caturra,washed,normal
peru-caturra-washed-normal-17-10.png,peru,caturra,washed,normal
peru-caturra-washed-normal-3-10.png,peru,caturra,washed,normal
peru-caturra-washed-normal-4-19.png,peru,caturra,washed,normal
peru-caturra-washed-normal-19-4.png,peru,caturra,washed,normal
peru-caturra-washed-normal-19-15.png,peru,caturra,washed,normal
peru-caturra-washed-normal-15-9.png,peru,caturra,washed,normal
peru-caturra-washed-normal-9-6.png,peru,caturra,washed,normal
peru-caturra-washed-normal-7-9.png,peru,caturra,washed,normal
peru-caturra-washed-normal-15-15.png,peru,caturra,washed,normal
peru-caturra-washed-normal-1-15.png,peru,caturra,washed,normal
peru-caturra-washed-normal-8-19.png,peru,caturra,washed,normal
peru-caturra-washed-normal-12-20.png,peru,caturra,washed,normal
peru-caturra-washed-normal-6-20.png,peru,caturra,washed,normal
peru-caturra-washed-normal-6-21.png,peru,caturra,washed,normal
peru-caturra-washed-normal-12-21.png,peru,caturra,washed,normal
peru-caturra-washed-normal-8-18.png,peru,caturra,washed,normal
peru-caturra-washed-normal-1-14.png,peru,caturra,washed,normal
peru-caturra-washed-normal-15-14.png,peru,caturra,washed,normal
peru-caturra-washed-normal-8-24.png,peru,caturra,washed,normal
peru-caturra-washed-normal-7-8.png,peru,caturra,washed,normal
peru-caturra-washed-normal-9-7.png,peru,caturra,washed,normal
peru-caturra-washed-normal-15-8.png,peru,caturra,washed,normal
peru-caturra-washed-normal-19-14.png,peru,caturra,washed,normal
peru-caturra-washed-normal-4-24.png,peru,caturra,washed,normal
peru-caturra-washed-normal-10-24.png,peru,caturra,washed,normal
peru-caturra-washed-normal-3-11.png,peru,caturra,washed,normal
peru-caturra-washed-normal-19-5.png,peru,caturra,washed,normal
peru-caturra-washed-normal-4-18.png,peru,caturra,washed,normal
peru-caturra-washed-normal-10-18.png,peru,caturra,washed,normal
peru-caturra-washed-normal-17-11.png,peru,caturra,washed,normal
peru-caturra-washed-normal-10-20.png,peru,caturra,washed,normal
peru-caturra-washed-normal-4-20.png,peru,caturra,washed,normal
peru-caturra-washed-normal-19-10.png,peru,caturra,washed,normal
peru-caturra-washed-normal-17-15.png,peru,caturra,washed,normal
peru-caturra-washed-normal-19-1.png,peru,caturra,washed,normal
peru-caturra-washed-normal-3-15.png,peru,caturra,washed,normal
peru-caturra-washed-normal-3-8.png,peru,caturra,washed,normal
peru-caturra-washed-normal-9-3.png,peru,caturra,washed,normal
peru-caturra-washed-normal-12-19.png,peru,caturra,washed,normal
peru-caturra-washed-normal-8-20.png,peru,caturra,washed,normal
peru-caturra-washed-normal-15-10.png,peru,caturra,washed,normal
peru-caturra-washed-normal-1-10.png,peru,caturra,washed,normal
peru-caturra-washed-normal-6-19.png,peru,caturra,washed,normal
peru-caturra-washed-normal-11-8.png,peru,caturra,washed,normal
peru-caturra-washed-normal-11-9.png,peru,caturra,washed,normal
peru-caturra-washed-normal-1-11.png,peru,caturra,washed,normal
peru-caturra-washed-normal-6-18.png,peru,caturra,washed,normal
peru-caturra-washed-normal-8-21.png,peru,caturra,washed,normal
peru-caturra-washed-normal-12-18.png,peru,caturra,washed,normal
peru-caturra-washed-normal-15-11.png,peru,caturra,washed,normal
peru-caturra-washed-normal-6-24.png,peru,caturra,washed,normal
peru-caturra-washed-normal-12-24.png,peru,caturra,washed,normal
peru-caturra-washed-normal-9-2.png,peru,caturra,washed,normal
peru-caturra-washed-normal-3-9.png,peru,caturra,washed,normal
peru-caturra-washed-normal-19-0.png,peru,caturra,washed,normal
peru-caturra-washed-normal-3-14.png,peru,caturra,washed,normal
peru-caturra-washed-normal-17-14.png,peru,caturra,washed,normal
peru-caturra-washed-normal-4-21.png,peru,caturra,washed,normal
peru-caturra-washed-normal-19-11.png,peru,caturra,washed,normal
peru-caturra-washed-normal-10-21.png,peru,caturra,washed,normal
peru-caturra-washed-normal-19-13.png,peru,caturra,washed,normal
peru-caturra-washed-normal-4-23.png,peru,caturra,washed,normal
peru-caturra-washed-normal-10-23.png,peru,caturra,washed,normal
peru-caturra-washed-normal-3-16.png,peru,caturra,washed,normal
peru-caturra-washed-normal-19-2.png,peru,caturra,washed,normal
peru-caturra-washed-normal-17-16.png,peru,caturra,washed,normal
peru-caturra-washed-normal-1-9.png,peru,caturra,washed,normal
peru-caturra-washed-normal-9-0.png,peru,caturra,washed,normal
peru-caturra-washed-normal-13-9.png,peru,caturra,washed,normal
peru-caturra-washed-normal-1-13.png,peru,caturra,washed,normal
peru-caturra-washed-normal-15-13.png,peru,caturra,washed,normal
peru-caturra-washed-normal-8-23.png,peru,caturra,washed,normal
peru-caturra-washed-normal-15-12.png,peru,caturra,washed,normal
peru-caturra-washed-normal-8-22.png,peru,caturra,washed,normal
peru-caturra-washed-normal-1-12.png,peru,caturra,washed,normal
peru-caturra-washed-normal-13-8.png,peru,caturra,washed,normal
peru-caturra-washed-normal-9-1.png,peru,caturra,washed,normal
peru-caturra-washed-normal-1-8.png,peru,caturra,washed,normal
peru-caturra-washed-normal-17-17.png,peru,caturra,washed,normal
peru-caturra-washed-normal-3-17.png,peru,caturra,washed,normal
peru-caturra-washed-normal-19-3.png,peru,caturra,washed,normal
peru-caturra-washed-normal-10-22.png,peru,caturra,washed,normal
peru-caturra-washed-normal-19-12.png,peru,caturra,washed,normal
peru-caturra-washed-normal-4-22.png,peru,caturra,washed,normal
ethiopia-yirga-CM-under-1-1.png,ethiopia,yirga,CM,under
ethiopia-yirga-CM-under-1-0.png,ethiopia,yirga,CM,under
ethiopia-yirga-CM-under-1-2.png,ethiopia,yirga,CM,under
ethiopia-yirga-CM-under-1-3.png,ethiopia,yirga,CM,under
ethiopia-yirga-CM-under-1-7.png,ethiopia,yirga,CM,under
ethiopia-yirga-CM-under-1-6.png,ethiopia,yirga,CM,under
ethiopia-yirga-CM-under-1-4.png,ethiopia,yirga,CM,under
ethiopia-yirga-CM-under-1-5.png,ethiopia,yirga,CM,under
ethiopia-yirga-CM-under-0-2.png,ethiopia,yirga,CM,under
ethiopia-yirga-CM-under-0-3.png,ethiopia,yirga,CM,under
ethiopia-yirga-CM-under-0-1.png,ethiopia,yirga,CM,under
ethiopia-yirga-CM-under-0-0.png,ethiopia,yirga,CM,under
ethiopia-yirga-CM-under-0-4.png,ethiopia,yirga,CM,under
ethiopia-yirga-CM-under-0-5.png,ethiopia,yirga,CM,under
ethiopia-yirga-CM-under-0-7.png,ethiopia,yirga,CM,under
ethiopia-yirga-CM-under-0-6.png,ethiopia,yirga,CM,under
ethiopia-yirga-CM-under-0-8.png,ethiopia,yirga,CM,under
ethiopia-yirga-CM-under-0-9.png,ethiopia,yirga,CM,under
ethiopia-yirga-CM-under-1-8.png,ethiopia,yirga,CM,under
ethiopia-yirga-CM-under-1-9.png,ethiopia,yirga,CM,under
brazil-catuai-nat-under-0-9.png,brazil,catuai,nat,under
brazil-catuai-nat-under-2-10.png,brazil,catuai,nat,under
brazil-catuai-nat-under-0-15.png,brazil,catuai,nat,under
brazil-catuai-nat-under-0-14.png,brazil,catuai,nat,under
brazil-catuai-nat-under-2-11.png,brazil,catuai,nat,under
brazil-catuai-nat-under-0-8.png,brazil,catuai,nat,under
brazil-catuai-nat-under-2-8.png,brazil,catuai,nat,under
brazil-catuai-nat-under-2-13.png,brazil,catuai,nat,under
brazil-catuai-nat-under-0-16.png,brazil,catuai,nat,under
brazil-catuai-nat-under-2-12.png,brazil,catuai,nat,under
brazil-catuai-nat-under-2-9.png,brazil,catuai,nat,under
brazil-catuai-nat-under-2-16.png,brazil,catuai,nat,under
brazil-catuai-nat-under-0-13.png,brazil,catuai,nat,under
brazil-catuai-nat-under-0-12.png,brazil,catuai,nat,under
brazil-catuai-nat-under-2-15.png,brazil,catuai,nat,under
brazil-catuai-nat-under-0-10.png,brazil,catuai,nat,under
brazil-catuai-nat-under-0-11.png,brazil,catuai,nat,under
brazil-catuai-nat-under-2-14.png,brazil,catuai,nat,under
brazil-catuai-nat-under-3-8.png,brazil,catuai,nat,under
brazil-catuai-nat-under-3-9.png,brazil,catuai,nat,under
brazil-catuai-nat-under-1-9.png,brazil,catuai,nat,under
brazil-catuai-nat-under-1-8.png,brazil,catuai,nat,under
brazil-catuai-nat-under-1-3.png,brazil,catuai,nat,under
brazil-catuai-nat-under-3-12.png,brazil,catuai,nat,under
brazil-catuai-nat-under-3-1.png,brazil,catuai,nat,under
brazil-catuai-nat-under-3-0.png,brazil,catuai,nat,under
brazil-catuai-nat-under-3-13.png,brazil,catuai,nat,under
brazil-catuai-nat-under-1-2.png,brazil,catuai,nat,under
brazil-catuai-nat-under-1-16.png,brazil,catuai,nat,under
brazil-catuai-nat-under-1-14.png,brazil,catuai,nat,under
brazil-catuai-nat-under-1-0.png,brazil,catuai,nat,under
brazil-catuai-nat-under-3-11.png,brazil,catuai,nat,under
brazil-catuai-nat-under-3-2.png,brazil,catuai,nat,under
brazil-catuai-nat-under-3-3.png,brazil,catuai,nat,under
brazil-catuai-nat-under-3-10.png,brazil,catuai,nat,under
brazil-catuai-nat-under-1-1.png,brazil,catuai,nat,under
brazil-catuai-nat-under-1-15.png,brazil,catuai,nat,under
brazil-catuai-nat-under-1-11.png,brazil,catuai,nat,under
brazil-catuai-nat-under-1-5.png,brazil,catuai,nat,under
brazil-catuai-nat-under-3-7.png,brazil,catuai,nat,under
brazil-catuai-nat-under-3-14.png,brazil,catuai,nat,under
brazil-catuai-nat-under-3-15.png,brazil,catuai,nat,under
brazil-catuai-nat-under-3-6.png,brazil,catuai,nat,under
brazil-catuai-nat-under-1-4.png,brazil,catuai,nat,under
brazil-catuai-nat-under-1-10.png,brazil,catuai,nat,under
brazil-catuai-nat-under-1-12.png,brazil,catuai,nat,under
brazil-catuai-nat-under-1-6.png,brazil,catuai,nat,under
brazil-catuai-nat-under-3-4.png,brazil,catuai,nat,under
